Time,Driver,DriverNumber,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position.1,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 01:36:35.568000,OCO,31,0 days 00:01:38.917000,20,2,31.651,42.804,24.462,0 days 01:35:28.248000,0 days 01:36:11.052000,0 days 01:36:35.514000,227,254,275,291,FALSE,MEDIUM,6,TRUE,Alpine,0 days 01:34:56.651000,35:56.7,1,10,FALSE,0,FALSE,TRUE,98.917,98.917,22.7,38,1010.4,FALSE,27.7,78,0.4
0 days 01:38:14.751000,OCO,31,0 days 00:01:39.183000,21,2,31.777,42.936,24.47,0 days 01:37:07.291000,0 days 01:37:50.227000,0 days 01:38:14.697000,228,254,275,,FALSE,MEDIUM,7,TRUE,Alpine,0 days 01:36:35.568000,37:35.6,1,10,FALSE,0,FALSE,TRUE,99.183,99.183,22.8,37,1010.4,FALSE,27.6,29,0.3
0 days 01:39:54.055000,OCO,31,0 days 00:01:39.304000,22,2,31.643,43.154,24.507,0 days 01:38:46.340000,0 days 01:39:29.494000,0 days 01:39:54.001000,,254,275,,FALSE,MEDIUM,8,TRUE,Alpine,0 days 01:38:14.751000,39:14.8,1,10,FALSE,0,FALSE,TRUE,99.304,99.304,22.8,37,1010.4,FALSE,27.5,0,0.4
0 days 01:41:33.550000,OCO,31,0 days 00:01:39.495000,23,2,31.793,43.17,24.532,0 days 01:40:25.794000,0 days 01:41:08.964000,0 days 01:41:33.496000,229,254,274,294,FALSE,MEDIUM,9,TRUE,Alpine,0 days 01:39:54.055000,40:54.1,1,10,FALSE,0,FALSE,TRUE,99.495,99.495,22.8,36,1010.5,FALSE,27.5,7,0.3
0 days 01:43:13.436000,OCO,31,0 days 00:01:39.886000,24,2,31.818,43.461,24.607,0 days 01:42:05.314000,0 days 01:42:48.775000,0 days 01:43:13.382000,230,254,284,,FALSE,MEDIUM,10,TRUE,Alpine,0 days 01:41:33.550000,42:33.6,1,10,FALSE,0,FALSE,TRUE,99.886,99.886,22.8,36,1010.4,FALSE,27.5,48,0.4
0 days 01:44:53.714000,OCO,31,0 days 00:01:40.278000,25,2,31.551,43.891,24.836,0 days 01:43:44.933000,0 days 01:44:28.824000,0 days 01:44:53.660000,231,252,282,317,FALSE,MEDIUM,11,TRUE,Alpine,0 days 01:43:13.436000,44:13.5,1,9,FALSE,0,FALSE,TRUE,100.278,100.278,22.8,36,1010.5,FALSE,27.4,22,0.1
0 days 01:46:32.902000,OCO,31,0 days 00:01:39.188000,26,2,31.4,43.185,24.603,0 days 01:45:25.060000,0 days 01:46:08.245000,0 days 01:46:32.848000,229,253,274,313,FALSE,MEDIUM,12,TRUE,Alpine,0 days 01:44:53.714000,45:53.7,1,9,FALSE,0,FALSE,TRUE,99.188,99.188,22.8,35,1010.5,FALSE,27.5,19,0.2
0 days 01:48:12.691000,OCO,31,0 days 00:01:39.789000,27,2,31.79,43.398,24.601,0 days 01:47:04.638000,0 days 01:47:48.036000,0 days 01:48:12.637000,228,254,274,291,FALSE,MEDIUM,13,TRUE,Alpine,0 days 01:46:32.902000,47:32.9,1,9,FALSE,0,FALSE,TRUE,99.789,99.789,22.8,36,1010.4,FALSE,27.4,66,0.2
0 days 01:49:52.457000,OCO,31,0 days 00:01:39.766000,28,2,31.87,43.323,24.573,0 days 01:48:44.507000,0 days 01:49:27.830000,0 days 01:49:52.403000,,253,275,,FALSE,MEDIUM,14,TRUE,Alpine,0 days 01:48:12.691000,49:12.7,1,9,FALSE,0,FALSE,TRUE,99.766,99.766,22.9,36,1010.5,FALSE,27.4,277,0.3
0 days 01:51:32.334000,OCO,31,0 days 00:01:39.877000,29,2,31.823,43.422,24.632,0 days 01:50:24.226000,0 days 01:51:07.648000,0 days 01:51:32.280000,,253,275,292,FALSE,MEDIUM,15,TRUE,Alpine,0 days 01:49:52.457000,50:52.5,1,9,FALSE,0,FALSE,TRUE,99.877,99.877,22.9,36,1010.4,FALSE,27.3,97,0.1
0 days 01:53:14.952000,OCO,31,0 days 00:01:42.618000,30,2,31.815,43.407,27.396,0 days 01:52:04.095000,0 days 01:52:47.502000,0 days 01:53:14.898000,229,254,,291,FALSE,MEDIUM,16,TRUE,Alpine,0 days 01:51:32.334000,52:32.4,1,9,FALSE,0,FALSE,FALSE,102.618,102.618,22.9,36,1010.4,FALSE,27.3,288,0.1
0 days 01:55:15.776000,OCO,31,0 days 00:02:00.824000,31,3,53.656,43.028,24.14,0 days 01:54:08.554000,0 days 01:54:51.582000,0 days 01:55:15.722000,228,257,276,216,FALSE,HARD,1,TRUE,Alpine,0 days 01:53:14.952000,54:15.0,1,13,FALSE,0,FALSE,FALSE,120.824,120.824,22.8,36,1010.5,FALSE,27.2,3,0.1
0 days 01:56:54.074000,OCO,31,0 days 00:01:38.298000,32,3,31.366,42.64,24.292,0 days 01:55:47.088000,0 days 01:56:29.728000,0 days 01:56:54.020000,231,248,276,293,TRUE,HARD,2,TRUE,Alpine,0 days 01:55:15.776000,56:15.8,1,12,FALSE,0,FALSE,TRUE,98.298,98.298,22.8,36,1010.5,FALSE,27.2,9,0.1
0 days 01:58:32.184000,OCO,31,0 days 00:01:38.110000,33,3,31.41,42.533,24.167,0 days 01:57:25.430000,0 days 01:58:07.963000,0 days 01:58:32.130000,,255,276,297,TRUE,HARD,3,TRUE,Alpine,0 days 01:56:54.074000,57:54.1,1,12,FALSE,0,FALSE,TRUE,98.11,98.11,22.8,36,1010.5,FALSE,27.2,15,0.2
0 days 02:00:10.339000,OCO,31,0 days 00:01:38.155000,34,3,31.416,42.577,24.162,0 days 01:59:03.546000,0 days 01:59:46.123000,0 days 02:00:10.285000,228,257,277,292,FALSE,HARD,4,TRUE,Alpine,0 days 01:58:32.184000,59:32.2,1,12,FALSE,0,FALSE,TRUE,98.155,98.155,22.8,36,1010.5,FALSE,27.1,0,0.2
0 days 02:01:48.646000,OCO,31,0 days 00:01:38.307000,35,3,31.375,42.778,24.154,0 days 02:00:41.660000,0 days 02:01:24.438000,0 days 02:01:48.592000,230,257,277,,FALSE,HARD,5,TRUE,Alpine,0 days 02:00:10.339000,01:10.4,1,12,FALSE,0,FALSE,TRUE,98.307,98.307,22.7,36,1010.5,FALSE,27,239,0
0 days 02:03:27.161000,OCO,31,0 days 00:01:38.515000,36,3,31.497,42.703,24.315,0 days 02:02:20.089000,0 days 02:03:02.792000,0 days 02:03:27.107000,229,257,277,293,FALSE,HARD,6,TRUE,Alpine,0 days 02:01:48.646000,02:48.7,1,12,FALSE,0,FALSE,TRUE,98.515,98.515,22.8,36,1010.5,FALSE,27,205,0.1
0 days 02:05:06.012000,OCO,31,0 days 00:01:38.851000,37,3,31.358,43.278,24.215,0 days 02:03:58.465000,0 days 02:04:41.743000,0 days 02:05:05.958000,232,255,289,295,FALSE,HARD,7,TRUE,Alpine,0 days 02:03:27.161000,04:27.2,1,11,FALSE,0,FALSE,TRUE,98.851,98.851,22.8,36,1010.5,FALSE,27.1,317,0.2
0 days 02:06:44.222000,OCO,31,0 days 00:01:38.210000,38,3,31.134,42.852,24.224,0 days 02:05:37.092000,0 days 02:06:19.944000,0 days 02:06:44.168000,230,256,277,324,FALSE,HARD,8,TRUE,Alpine,0 days 02:05:06.012000,06:06.0,1,9,FALSE,0,FALSE,TRUE,98.21,98.21,22.8,35,1010.7,FALSE,27,54,0.1
0 days 02:08:22.834000,OCO,31,0 days 00:01:38.612000,39,3,31.526,42.833,24.253,0 days 02:07:15.694000,0 days 02:07:58.527000,0 days 02:08:22.780000,229,257,277,293,FALSE,HARD,9,TRUE,Alpine,0 days 02:06:44.222000,07:44.2,1,9,FALSE,0,FALSE,TRUE,98.612,98.612,22.8,35,1010.5,FALSE,27,62,0.1
0 days 02:10:01.475000,OCO,31,0 days 00:01:38.641000,40,3,31.431,42.877,24.333,0 days 02:08:54.211000,0 days 02:09:37.088000,0 days 02:10:01.421000,230,256,276,,FALSE,HARD,10,TRUE,Alpine,0 days 02:08:22.834000,09:22.9,1,9,FALSE,0,FALSE,TRUE,98.641,98.641,22.7,36,1010.5,FALSE,26.8,40,0.1
0 days 02:11:40.059000,OCO,31,0 days 00:01:38.584000,41,3,31.544,42.785,24.255,0 days 02:10:32.965000,0 days 02:11:15.750000,0 days 02:11:40.005000,,257,277,,FALSE,HARD,11,TRUE,Alpine,0 days 02:10:01.475000,11:01.5,1,9,FALSE,0,FALSE,TRUE,98.584,98.584,22.7,36,1010.5,FALSE,26.8,183,0.2
0 days 02:13:19.123000,OCO,31,0 days 00:01:39.064000,42,3,31.61,43.112,24.342,0 days 02:12:11.615000,0 days 02:12:54.727000,0 days 02:13:19.069000,229,257,277,,FALSE,HARD,12,TRUE,Alpine,0 days 02:11:40.059000,12:40.1,1,9,FALSE,0,FALSE,TRUE,99.064,99.064,22.7,36,1010.5,FALSE,26.9,195,0.1
0 days 02:15:00.754000,OCO,31,0 days 00:01:41.631000,43,3,31.545,43.058,27.028,0 days 02:13:50.614000,0 days 02:14:33.672000,0 days 02:15:00.700000,,256,,,FALSE,HARD,13,TRUE,Alpine,0 days 02:13:19.123000,14:19.1,1,9,FALSE,0,FALSE,FALSE,101.631,101.631,22.7,36,1010.5,FALSE,26.9,0,0.3
0 days 02:16:57.534000,OCO,31,0 days 00:01:56.780000,44,4,51.419,41.66,23.701,0 days 02:15:52.119000,0 days 02:16:33.779000,0 days 02:16:57.480000,231,257,277,221,FALSE,SOFT,4,FALSE,Alpine,0 days 02:15:00.754000,16:00.8,1,12,FALSE,0,FALSE,FALSE,116.78,116.78,22.7,36,1010.5,FALSE,26.7,0,0.2
0 days 02:19:02.319000,OCO,31,0 days 00:02:04.785000,45,4,37.722,54.374,32.689,0 days 02:17:35.202000,0 days 02:18:29.576000,0 days 02:19:02.265000,159,162,195,293,FALSE,SOFT,5,FALSE,Alpine,0 days 02:16:57.534000,17:57.6,64,10,FALSE,0,FALSE,FALSE,124.785,124.785,22.7,36,1010.5,FALSE,26.7,56,0.1
0 days 02:21:13.374000,OCO,31,0 days 00:02:11.055000,46,4,41.548,57.783,31.724,0 days 02:19:43.813000,0 days 02:20:41.596000,0 days 02:21:13.320000,187,188,241,222,FALSE,SOFT,6,FALSE,Alpine,0 days 02:19:02.319000,20:02.3,4,9,FALSE,0,FALSE,FALSE,131.055,131.055,22.7,36,1010.5,FALSE,26.6,264,0.1
0 days 02:22:57.739000,OCO,31,0 days 00:01:44.365000,47,4,33.736,45.187,25.442,0 days 02:21:47.056000,0 days 02:22:32.243000,0 days 02:22:57.685000,231,209,267,282,FALSE,SOFT,7,FALSE,Alpine,0 days 02:21:13.374000,22:13.4,4,9,FALSE,0,FALSE,FALSE,104.365,104.365,22.6,36,1010.5,FALSE,26.6,3,0.2
0 days 02:24:42.814000,OCO,31,0 days 00:01:45.075000,48,4,34.538,44.609,25.928,0 days 02:23:32.223000,0 days 02:24:16.832000,0 days 02:24:42.760000,230,207,252,263,FALSE,SOFT,8,FALSE,Alpine,0 days 02:22:57.739000,23:57.8,4,9,FALSE,0,FALSE,FALSE,105.075,105.075,22.6,36,1010.5,FALSE,26.5,352,0.1
0 days 02:26:49.251000,OCO,31,0 days 00:02:06.437000,49,4,34.357,53.759,38.321,0 days 02:25:17.117000,0 days 02:26:10.876000,0 days 02:26:49.197000,,153,196,272,FALSE,SOFT,9,FALSE,Alpine,0 days 02:24:42.814000,25:42.8,4,9,FALSE,0,FALSE,FALSE,126.437,126.437,22.5,36,1010.7,FALSE,26.5,354,0.2
0 days 02:29:04.665000,OCO,31,0 days 00:02:15.414000,50,4,41.434,57.178,36.802,0 days 02:27:30.631000,0 days 02:28:27.809000,0 days 02:29:04.611000,189,174,283,226,FALSE,SOFT,10,FALSE,Alpine,0 days 02:26:49.251000,27:49.3,4,9,FALSE,0,FALSE,FALSE,135.414,135.414,22.4,36,1010.7,FALSE,26.4,320,0.2
0 days 02:30:42.810000,OCO,31,0 days 00:01:38.145000,51,4,31.63,42.494,24.021,0 days 02:29:36.241000,0 days 02:30:18.735000,0 days 02:30:42.756000,235,258,279,302,FALSE,SOFT,11,FALSE,Alpine,0 days 02:29:04.665000,30:04.7,1,9,FALSE,0,FALSE,FALSE,98.145,98.145,22.4,36,1010.7,FALSE,26.5,261,0.1
0 days 02:32:20.177000,OCO,31,0 days 00:01:37.367000,52,4,31.204,42.155,24.008,0 days 02:31:13.960000,0 days 02:31:56.115000,0 days 02:32:20.123000,233,259,279,296,TRUE,SOFT,12,FALSE,Alpine,0 days 02:30:42.810000,31:42.8,1,9,FALSE,0,FALSE,TRUE,97.367,97.367,22.4,37,1010.7,FALSE,26.5,0,0
0 days 02:33:57.287000,OCO,31,0 days 00:01:37.110000,53,4,31.005,42.135,23.97,0 days 02:32:51.128000,0 days 02:33:33.263000,0 days 02:33:57.233000,,260,278,295,TRUE,SOFT,13,FALSE,Alpine,0 days 02:32:20.177000,33:20.2,1,9,FALSE,0,FALSE,TRUE,97.11,97.11,22.4,35,1010.7,FALSE,26.4,39,0.1
0 days 02:35:34.586000,OCO,31,0 days 00:01:37.299000,54,4,31.155,42.243,23.901,0 days 02:34:28.388000,0 days 02:35:10.631000,0 days 02:35:34.532000,231,260,280,296,FALSE,SOFT,14,FALSE,Alpine,0 days 02:33:57.287000,34:57.3,1,8,FALSE,0,FALSE,TRUE,97.299,97.299,22.4,36,1010.7,FALSE,26.5,329,0.1
0 days 02:37:11.837000,OCO,31,0 days 00:01:37.251000,55,4,31.091,42.165,23.995,0 days 02:36:05.623000,0 days 02:36:47.788000,0 days 02:37:11.783000,232,260,279,299,FALSE,SOFT,15,FALSE,Alpine,0 days 02:35:34.586000,36:34.6,1,8,FALSE,0,FALSE,TRUE,97.251,97.251,22.4,36,1010.7,FALSE,26.3,354,0.3
0 days 02:38:49.517000,OCO,31,0 days 00:01:37.680000,56,4,31.273,42.375,24.032,0 days 02:37:43.056000,0 days 02:38:25.431000,0 days 02:38:49.463000,231,258,278,296,FALSE,SOFT,16,FALSE,Alpine,0 days 02:37:11.837000,38:11.9,1,8,FALSE,0,FALSE,TRUE,97.68,97.68,22.3,36,1010.7,FALSE,26.3,205,0.2
0 days 02:40:28.193000,OCO,31,0 days 00:01:38.676000,57,4,31.981,42.512,24.183,0 days 02:39:21.444000,0 days 02:40:03.956000,0 days 02:40:28.139000,233,258,264,301,FALSE,SOFT,17,FALSE,Alpine,0 days 02:38:49.517000,39:49.5,1,7,FALSE,0,FALSE,TRUE,98.676,98.676,22.4,36,1010.7,FALSE,26.3,243,0.3
0 days 01:04:25.274000,NOR,4,0 days 00:01:50.088000,1,1,0,47.585,25.268,0,0 days 01:04:00.025000,0 days 01:04:25.328000,233,239,276,272,FALSE,MEDIUM,1,TRUE,McLaren,0 days 01:02:34.872000,03:34.9,1,16,FALSE,0,FALSE,FALSE,110.088,,23.9,25,1010.2,FALSE,29.1,20,0.5
0 days 01:06:07.553000,NOR,4,0 days 00:01:42.279000,2,1,32.974,44.334,24.971,0 days 01:04:58.184000,0 days 01:05:42.518000,0 days 01:06:07.489000,223,240,266,301,FALSE,MEDIUM,2,TRUE,McLaren,0 days 01:04:25.274000,05:25.3,1,17,TRUE,0,FALSE,TRUE,102.279,102.279,23.8,26,1010.4,FALSE,29,357,0.5
0 days 01:07:49.338000,NOR,4,0 days 00:01:41.785000,3,1,32.884,44.07,24.831,0 days 01:06:40.373000,0 days 01:07:24.443000,0 days 01:07:49.274000,230,248,276,281,TRUE,MEDIUM,3,TRUE,McLaren,0 days 01:06:07.553000,07:07.6,1,18,FALSE,0,FALSE,TRUE,101.785,101.785,23.8,29,1010.2,FALSE,28.8,13,0.4
0 days 01:09:30.797000,NOR,4,0 days 00:01:41.459000,4,1,32.489,43.946,25.024,0 days 01:08:21.763000,0 days 01:09:05.709000,0 days 01:09:30.733000,220,241,277,287,TRUE,MEDIUM,4,TRUE,McLaren,0 days 01:07:49.338000,08:49.4,1,18,FALSE,0,FALSE,TRUE,101.459,101.459,23.8,29,1010.4,FALSE,28.7,12,0.4
0 days 01:11:12.510000,NOR,4,0 days 00:01:41.713000,5,1,32.33,44.248,25.135,0 days 01:10:03.063000,0 days 01:10:47.311000,0 days 01:11:12.446000,226,236,275,281,FALSE,MEDIUM,5,TRUE,McLaren,0 days 01:09:30.797000,10:30.8,1,18,FALSE,0,FALSE,TRUE,101.713,101.713,23.8,33,1010.4,FALSE,28.5,316,0.4
0 days 01:12:54.168000,NOR,4,0 days 00:01:41.658000,6,1,32.307,44.205,25.146,0 days 01:11:44.753000,0 days 01:12:28.958000,0 days 01:12:54.104000,225,238,277,289,FALSE,MEDIUM,6,TRUE,McLaren,0 days 01:11:12.510000,12:12.5,1,18,FALSE,0,FALSE,TRUE,101.658,101.658,23.6,34,1010.4,FALSE,28.3,12,0.2
0 days 01:14:36.360000,NOR,4,0 days 00:01:42.192000,7,1,32.626,44.439,25.127,0 days 01:13:26.730000,0 days 01:14:11.169000,0 days 01:14:36.296000,223,239,276,280,FALSE,MEDIUM,7,TRUE,McLaren,0 days 01:12:54.168000,13:54.2,1,18,FALSE,0,FALSE,TRUE,102.192,102.192,23.6,34,1010.4,FALSE,28.3,37,0.1
0 days 01:16:18.220000,NOR,4,0 days 00:01:41.860000,8,1,32.451,44.318,25.091,0 days 01:15:08.747000,0 days 01:15:53.065000,0 days 01:16:18.156000,224,239,276,295,FALSE,MEDIUM,8,TRUE,McLaren,0 days 01:14:36.360000,15:36.4,1,18,FALSE,0,FALSE,TRUE,101.86,101.86,23.5,35,1010.4,FALSE,28.1,204,0.3
0 days 01:18:00.712000,NOR,4,0 days 00:01:42.492000,9,1,32.688,44.627,25.177,0 days 01:16:50.844000,0 days 01:17:35.471000,0 days 01:18:00.648000,225,242,284,288,FALSE,MEDIUM,9,TRUE,McLaren,0 days 01:16:18.220000,17:18.2,1,18,FALSE,0,FALSE,TRUE,102.492,102.492,23.4,36,1010.4,FALSE,28,26,0.2
0 days 01:19:44.132000,NOR,4,0 days 00:01:43.420000,10,1,32.673,45.397,25.35,0 days 01:18:33.321000,0 days 01:19:18.718000,0 days 01:19:44.068000,,239,284,305,FALSE,MEDIUM,10,TRUE,McLaren,0 days 01:18:00.712000,19:00.7,1,18,FALSE,0,FALSE,TRUE,103.42,103.42,23.3,36,1010.2,FALSE,28,50,0.2
0 days 01:21:26.965000,NOR,4,0 days 00:01:42.833000,11,1,32.671,44.874,25.288,0 days 01:20:16.739000,0 days 01:21:01.613000,0 days 01:21:26.901000,224,239,282,282,FALSE,MEDIUM,11,TRUE,McLaren,0 days 01:19:44.132000,20:44.1,1,18,FALSE,0,FALSE,TRUE,102.833,102.833,23.3,36,1010.4,FALSE,28,36,0.2
0 days 01:23:09.610000,NOR,4,0 days 00:01:42.645000,12,1,32.498,44.949,25.198,0 days 01:21:59.399000,0 days 01:22:44.348000,0 days 01:23:09.546000,223,238,283,301,FALSE,MEDIUM,12,TRUE,McLaren,0 days 01:21:26.965000,22:27.0,1,16,FALSE,0,FALSE,TRUE,102.645,102.645,23.2,37,1010.4,FALSE,27.9,309,0.2
0 days 01:24:51.651000,NOR,4,0 days 00:01:42.041000,13,1,32.266,44.656,25.119,0 days 01:23:41.812000,0 days 01:24:26.468000,0 days 01:24:51.587000,224,240,283,297,FALSE,MEDIUM,13,TRUE,McLaren,0 days 01:23:09.610000,24:09.6,1,16,FALSE,0,FALSE,TRUE,102.041,102.041,23.1,37,1010.5,FALSE,27.8,8,0.1
0 days 01:26:34.445000,NOR,4,0 days 00:01:42.794000,14,1,32.456,45.125,25.213,0 days 01:25:24.043000,0 days 01:26:09.168000,0 days 01:26:34.381000,219,238,285,303,FALSE,MEDIUM,14,TRUE,McLaren,0 days 01:24:51.651000,25:51.7,2,16,FALSE,0,FALSE,TRUE,102.794,102.794,23.1,38,1010.4,FALSE,27.8,27,0.1
0 days 01:28:17.275000,NOR,4,0 days 00:01:42.830000,15,1,32.595,44.983,25.252,0 days 01:27:06.976000,0 days 01:27:51.959000,0 days 01:28:17.211000,224,239,284,297,FALSE,MEDIUM,15,TRUE,McLaren,0 days 01:26:34.445000,27:34.5,1,14,FALSE,0,FALSE,TRUE,102.83,102.83,23.1,38,1010.5,FALSE,27.7,20,0.2
0 days 01:30:00.306000,NOR,4,0 days 00:01:43.031000,16,1,32.498,45.135,25.398,0 days 01:28:49.709000,0 days 01:29:34.844000,0 days 01:30:00.242000,227,236,289,290,FALSE,MEDIUM,16,TRUE,McLaren,0 days 01:28:17.275000,29:17.3,1,13,FALSE,0,FALSE,TRUE,103.031,103.031,23,38,1010.4,FALSE,27.7,148,0.3
0 days 01:31:43.702000,NOR,4,0 days 00:01:43.396000,17,1,32.525,45.512,25.359,0 days 01:30:32.767000,0 days 01:31:18.279000,0 days 01:31:43.638000,220,234,284,313,FALSE,MEDIUM,17,TRUE,McLaren,0 days 01:30:00.306000,31:00.3,1,14,FALSE,0,FALSE,TRUE,103.396,103.396,23,38,1010.5,FALSE,27.8,65,0.1
0 days 01:33:25.530000,NOR,4,0 days 00:01:41.828000,18,1,32.292,44.39,25.146,0 days 01:32:15.930000,0 days 01:33:00.320000,0 days 01:33:25.466000,224,245,275,319,FALSE,MEDIUM,18,TRUE,McLaren,0 days 01:31:43.702000,32:43.7,1,14,FALSE,0,FALSE,TRUE,101.828,101.828,22.9,38,1010.5,FALSE,27.9,24,0.3
0 days 01:35:08.696000,NOR,4,0 days 00:01:43.166000,19,1,32.622,45.144,25.4,0 days 01:33:58.088000,0 days 01:34:43.232000,0 days 01:35:08.632000,226,237,284,290,FALSE,MEDIUM,19,TRUE,McLaren,0 days 01:33:25.530000,34:25.5,1,15,FALSE,0,FALSE,TRUE,103.166,103.166,22.8,37,1010.2,FALSE,27.7,45,0.2
0 days 01:36:50.577000,NOR,4,0 days 00:01:41.881000,20,1,32.174,44.523,25.184,0 days 01:35:40.806000,0 days 01:36:25.329000,0 days 01:36:50.513000,225,245,275,317,FALSE,MEDIUM,20,TRUE,McLaren,0 days 01:35:08.696000,36:08.7,1,15,FALSE,0,FALSE,TRUE,101.881,101.881,22.7,37,1010.5,FALSE,27.6,16,0.4
0 days 01:38:32.393000,NOR,4,0 days 00:01:41.816000,21,1,32.574,44.184,25.058,0 days 01:37:23.087000,0 days 01:38:07.271000,0 days 01:38:32.329000,,249,275,297,FALSE,MEDIUM,21,TRUE,McLaren,0 days 01:36:50.577000,37:50.6,1,15,FALSE,0,FALSE,TRUE,101.816,101.816,22.8,37,1010.4,FALSE,27.6,29,0.3
0 days 01:40:15.269000,NOR,4,0 days 00:01:42.876000,22,1,33.06,44.638,25.178,0 days 01:39:05.389000,0 days 01:39:50.027000,0 days 01:40:15.205000,227,244,276,296,FALSE,MEDIUM,22,TRUE,McLaren,0 days 01:38:32.393000,39:32.4,1,16,FALSE,0,FALSE,TRUE,102.876,102.876,22.8,37,1010.4,FALSE,27.5,0,0.4
0 days 01:41:57.455000,NOR,4,0 days 00:01:42.186000,23,1,32.498,44.387,25.301,0 days 01:40:47.703000,0 days 01:41:32.090000,0 days 01:41:57.391000,224,245,275,299,FALSE,MEDIUM,23,TRUE,McLaren,0 days 01:40:15.269000,41:15.3,1,16,FALSE,0,FALSE,TRUE,102.186,102.186,22.8,36,1010.5,FALSE,27.5,40,0.2
0 days 01:43:43.214000,NOR,4,0 days 00:01:45.759000,24,1,32.608,45.134,28.017,0 days 01:42:29.999000,0 days 01:43:15.133000,0 days 01:43:43.150000,221,247,,298,FALSE,MEDIUM,24,TRUE,McLaren,0 days 01:41:57.455000,42:57.5,1,17,FALSE,0,FALSE,FALSE,105.759,105.759,22.8,36,1010.4,FALSE,27.5,48,0.4
0 days 01:45:45.359000,NOR,4,0 days 00:02:02.145000,25,2,53.614,44.056,24.475,0 days 01:44:36.764000,0 days 01:45:20.820000,0 days 01:45:45.295000,226,238,275,215,FALSE,HARD,1,TRUE,McLaren,0 days 01:43:43.214000,44:43.2,1,20,FALSE,0,FALSE,FALSE,122.145,122.145,22.8,36,1010.5,FALSE,27.4,22,0.1
0 days 01:47:24.710000,NOR,4,0 days 00:01:39.351000,26,2,31.774,43.335,24.242,0 days 01:46:17.069000,0 days 01:47:00.404000,0 days 01:47:24.646000,,239,275,284,TRUE,HARD,2,TRUE,McLaren,0 days 01:45:45.359000,46:45.4,1,20,FALSE,0,FALSE,TRUE,99.351,99.351,22.8,36,1010.5,FALSE,27.4,11,0.3
0 days 01:49:03.885000,NOR,4,0 days 00:01:39.175000,27,2,31.574,43.171,24.43,0 days 01:47:56.220000,0 days 01:48:39.391000,0 days 01:49:03.821000,227,241,274,296,TRUE,HARD,3,TRUE,McLaren,0 days 01:47:24.710000,48:24.7,1,20,FALSE,0,FALSE,TRUE,99.175,99.175,22.8,36,1010.5,FALSE,27.4,277,0.3
0 days 01:50:42.927000,NOR,4,0 days 00:01:39.042000,28,2,31.591,42.819,24.632,0 days 01:49:35.412000,0 days 01:50:18.231000,0 days 01:50:42.863000,226,247,274,,TRUE,HARD,4,TRUE,McLaren,0 days 01:49:03.885000,50:03.9,1,20,FALSE,0,FALSE,TRUE,99.042,99.042,22.9,36,1010.4,FALSE,27.3,97,0.1
0 days 01:52:21.801000,NOR,4,0 days 00:01:38.874000,29,2,31.563,42.811,24.5,0 days 01:51:14.426000,0 days 01:51:57.237000,0 days 01:52:21.737000,228,248,276,297,TRUE,HARD,5,TRUE,McLaren,0 days 01:50:42.927000,51:42.9,1,20,FALSE,0,FALSE,TRUE,98.874,98.874,22.9,36,1010.4,FALSE,27.3,6,0.2
0 days 01:54:00.985000,NOR,4,0 days 00:01:39.184000,30,2,31.749,43.001,24.434,0 days 01:52:53.486000,0 days 01:53:36.487000,0 days 01:54:00.921000,227,253,277,298,FALSE,HARD,6,TRUE,McLaren,0 days 01:52:21.801000,53:21.8,1,20,FALSE,0,FALSE,TRUE,99.184,99.184,22.9,36,1010.4,FALSE,27.1,0,0.2
0 days 01:55:40.236000,NOR,4,0 days 00:01:39.251000,31,2,31.788,43.052,24.411,0 days 01:54:32.709000,0 days 01:55:15.761000,0 days 01:55:40.172000,,255,277,299,FALSE,HARD,7,TRUE,McLaren,0 days 01:54:00.985000,55:01.0,1,20,FALSE,0,FALSE,TRUE,99.251,99.251,22.8,36,1010.5,FALSE,27.2,3,0.1
0 days 01:57:21.685000,NOR,4,0 days 00:01:41.449000,32,2,31.781,43.408,26.26,0 days 01:56:11.953000,0 days 01:56:55.361000,0 days 01:57:21.621000,228,246,287,302,FALSE,HARD,8,TRUE,McLaren,0 days 01:55:40.236000,56:40.3,1,19,FALSE,0,FALSE,TRUE,101.449,101.449,22.8,36,1010.5,FALSE,27.2,9,0.1
0 days 01:59:00.846000,NOR,4,0 days 00:01:39.161000,33,2,31.499,43.173,24.489,0 days 01:57:53.120000,0 days 01:58:36.293000,0 days 01:59:00.782000,,255,284,317,FALSE,HARD,9,TRUE,McLaren,0 days 01:57:21.685000,58:21.7,1,19,FALSE,0,FALSE,TRUE,99.161,99.161,22.8,36,1010.5,FALSE,27.1,317,0
0 days 02:00:40.950000,NOR,4,0 days 00:01:40.104000,34,2,31.516,43.038,25.55,0 days 01:59:32.298000,0 days 02:00:15.336000,0 days 02:00:40.886000,227,253,287,321,FALSE,HARD,10,TRUE,McLaren,0 days 01:59:00.846000,00:00.9,1,17,FALSE,0,FALSE,TRUE,100.104,100.104,22.8,36,1010.5,FALSE,27.1,0,0.2
